"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Quality","Atmosphere","Price"
160112,"SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST","SPENCER","IA",51301,"CLAY",7122648300,19090,760,28
160117,"FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE","DUBUQUE","IA",52001,"DUBUQUE",5635821881,19090,722,38
160122,"FORT MADISON COMMUNITY HOSPITAL","5445 AVE O","FORT MADISON","IA",52627,"LEE",3193726530,19090,762,25
160124,"LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71","SPIRIT LAKE","IA",51360,"DICKINSON",7123361230,19090,759,32
160146,"ST LUKES REGIONAL MEDICAL CENTER","2720 STONE PARK BOULEVARD","SIOUX CITY","IA",51104,"WOODBURY",7122793500,607,670,32
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE","GRINNELL","IA",50112,"POWESHIEK",6412367511,19090,793,29
160153,"MERCY MEDICAL CENTER-SIOUX CITY","801 5TH ST","SIOUX CITY","IA",51101,"WOODBURY",7122792010,598.5,642,39
161300,"BAUM HARMON MERCY HOSPITAL","255 N WELCH AVENUE","PRIMGHAR","IA",51245,"OBRIEN",7129572300,19090,NA,NA
161301,"IOWA SPECIALTY HOSPITAL - BELMOND","403 FIRST STREET SE","BELMOND","IA",50421,"WRIGHT",6414443223,19090,831,NA
161302,"IOWA SPECIALTY HOSPITAL-CLARION","1316 SOUTH MAIN STREET","CLARION","IA",50525,"WRIGHT",5155322811,19090,815,NA
161303,"GRUNDY COUNTY MEMORIAL HOSPITAL","201 EAST J AVENUE","GRUNDY CENTER","IA",50638,"GRUNDY",3198245421,19090,899,NA
161304,"ALEGENT CREIGHTON HEALTH MERCY HOSPITAL, CORNING I","603 ROSARY DRIVE","CORNING","IA",50841,"ADAMS",6413223121,19090,819,NA
161306,"JONES REGIONAL MEDICAL CENTER","1795 HIGHWAY 64 EAST","ANAMOSA","IA",52205,"JONES",3194626131,19090,NA,NA
161307,"HANCOCK COUNTY HEALTH SYSTEM","532 1ST ST NW","BRITT","IA",50423,"HANCOCK",6418435000,19090,NA,NA
161308,"FRANKLIN GENERAL HOSPITAL","1720 CENTRAL AVENUE EAST","HAMPTON","IA",50441,"FRANKLIN",6414565000,19090,NA,NA
161309,"ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL","631 N 8TH ST","MISSOURI VALLEY","IA",51555,"HARRISON",7126422784,19090,726,NA
161310,"ADAIR COUNTY MEMORIAL HOSPITAL","609 SE KENT","GREENFIELD","IA",50849,"ADAIR",6417432123,19090,NA,NA
161311,"HAWARDEN REGIONAL HEALTHCARE","1111 11TH STREET","HAWARDEN","IA",51023,"SIOUX",7125513100,19090,813,NA
161312,"GUTTENBERG MUNICIPAL HOSPITAL","200 MAIN STREET","GUTTENBERG","IA",52052,"CLAYTON",5632521121,19090,880,NA
161313,"GENESIS MEDICAL CENTER-DEWITT","1118 11TH STREET","DEWITT","IA",52742,"CLINTON",5636594200,19090,NA,NA
161316,"PALMER LUTHERAN HEALTH CENTER","112 JEFFERSON STREET","WEST UNION","IA",52175,"FAYETTE",5634223811,19090,NA,NA
161317,"MARENGO MEMORIAL HOSPITAL","300 W MAY ST","MARENGO","IA",52301,"IOWA",3196425543,19090,842,NA
161318,"VETERANS MEMORIAL HOSPITAL","40 1ST STREET SE","WAUKON","IA",52172,"ALLAMAKEE",5635683411,19090,NA,NA
161319,"CENTRAL COMMUNITY HOSPITAL","901 DAVIDSON STREET NW","ELKADER","IA",52043,"CLAYTON",5632457000,19090,NA,NA
161320,"COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER","909 WEST FIRST STREET","SUMNER","IA",50674,"BREMER",5635783275,19090,NA,NA
161321,"SANFORD ROCK RAPIDS MEDICAL CENTER","801 SOUTH GREENE STREET","ROCK RAPIDS","IA",51246,"LYON",7124722591,19090,792,NA
161322,"DALLAS COUNTY HOSPITAL","610 TENTH STREET","PERRY","IA",50220,"DALLAS",5154653547,19090,858,NA
161325,"GREENE COUNTY MEDICAL CENTER","1000 WEST LINCOLNWAY","JEFFERSON","IA",50129,"GREENE",5153862114,19090,NA,NA
161326,"MADISON COUNTY MEMORIAL HOSPITAL","300 WEST HUTCHINGS STREET","WINTERSET","IA",50273,"MADISON",5154622373,19090,879,NA
161327,"DAVIS COUNTY HOSPITAL","509 NORTH MADISON STREET","BLOOMFIELD","IA",52537,"DAVIS",6416642145,19090,707,NA
161328,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY","235 8TH AVENUE WEST","CRESCO","IA",52136,"HOWARD",5635472101,19090,NA,NA
161329,"JACKSON COUNTY REGIONAL HEALTH CENTER","700 W GROVE ST","MAQUOKETA","IA",52060,"JACKSON",5636522474,19090,NA,NA
161330,"AUDUBON COUNTY MEMORIAL HOSPITAL","515 PACIFIC STREET","AUDUBON","IA",50025,"AUDUBON",7125632611,19090,948,NA
161331,"MERCY MEDICAL CENTER-NEW HAMPTON","308 NORTH MAPLE AVENUE","NEW HAMPTON","IA",50659,"CHICKASAW",6413944121,19090,NA,NA
161332,"MANNING REGIONAL HEALTHCARE CENTER","1550 SIXTH STREET","MANNING","IA",51455,"CARROLL",7126552072,19090,NA,NA
161333,"STORY COUNTY HOSPITAL","640 SOUTH 19TH STREET","NEVADA","IA",50201,"STORY",5153822111,19090,759,NA
161335,"BUCHANAN COUNTY HEALTH CENTER","1600 FIRST ST EAST","INDEPENDENCE","IA",50644,"BUCHANAN",3193320999,19090,702,NA
161336,"HEGG MEMORIAL HEALTH CENTER","1202 21ST AVENUE","ROCK VALLEY","IA",51247,"SIOUX",7124768000,19090,762,NA
161337,"VAN BUREN COUNTY HOSPITAL","304 FRANKLIN STREET","KEOSAUQUA","IA",52565,"VAN BUREN",3192933171,19090,NA,NA
161338,"MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","201 EIGHTH AVENUE SE","OELWEIN","IA",50662,"FAYETTE",3192836000,19090,729,NA
161339,"WAVERLY HEALTH CENTER","312  9TH STREET SW","WAVERLY","IA",50677,"BREMER",3193524120,19090,820,NA
161341,"LUCAS COUNTY HEALTH CENTER","1200 NORTH 7TH STREET","CHARITON","IA",50049,"LUCAS",6417743000,19090,NA,NA
161342,"MONROE COUNTY HOSPITAL","6580 165TH STREET","ALBIA","IA",52531,"MONROE",6419322134,19090,NA,NA
161343,"REGIONAL MEDICAL CENTER","709 W MAIN STREET","MANCHESTER","IA",52057,"DELAWARE",5639273232,19090,NA,NA
161344,"WASHINGTON COUNTY HOSPITAL AND CLINICS","400 EAST POLK STREET","WASHINGTON","IA",52353,"WASHINGTON",3196535481,19090,744,NA
161345,"OSCEOLA COMMUNITY HOSPITAL","600 9TH AVENUE NORTH","SIBLEY","IA",51249,"OSCEOLA",7127542574,19090,787,NA
161346,"SIOUX CENTER HEALTH","1101 9TH STREET SE","SIOUX CENTER","IA",51250,"SIOUX",7127221271,19090,758,NA
161347,"FLOYD COUNTY MEMORIAL HOSPITAL","800 11TH ST","CHARLES CITY","IA",50616,"FLOYD",6412286830,19090,830,NA
161348,"CLARKE COUNTY HOSPITAL","800 S FILLMORE ST","OSCEOLA","IA",50213,"CLARKE",6413422184,19090,931,NA
161349,"VIRGINIA GAY HOSPITAL","502 NORTH 9TH AVENUE","VINTON","IA",52349,"BENTON",3194726200,19090,717,NA
161350,"STEWART MEMORIAL COMMUNITY HOSPITAL","1301 WEST MAIN STREET","LAKE CITY","IA",51449,"CALHOUN",7124643171,19090,869,NA
161351,"AVERA HOLY FAMILY HOSPITAL","826 NORTH 8TH STREET","ESTHERVILLE","IA",51334,"EMMET",7123622631,19090,807,NA
161352,"CLARINDA REGIONAL HEALTH CENTER","220 ESSIE DAVISON DRIVE","CLARINDA","IA",51632,"PAGE",7125422176,19090,760,NA
161353,"KOSSUTH REGIONAL HEALTH CENTER","1515 SOUTH PHILLIPS STREET","ALGONA","IA",50511,"KOSSUTH",5152952451,19090,NA,NA
161354,"HORN MEMORIAL HOSPITAL","701 E 2ND ST","IDA GROVE","IA",51445,"IDA",7123643311,19090,781,NA
161355,"KNOXVILLE HOSPITAL & CLINICS","1002 SOUTH LINCOLN STREET","KNOXVILLE","IA",50138,"MARION",6418422151,19090,713,NA
161356,"HENRY COUNTY HEALTH CENTER","407 S WHITE ST","MOUNT PLEASANT","IA",52641,"HENRY",3193853141,19090,661,NA
161357,"PALO ALTO COUNTY HOSPITAL","3201 1ST STREET","EMMETSBURG","IA",50536,"PALO ALTO",7128525500,19090,NA,NA
161358,"WAYNE COUNTY HOSPITAL","417 SOUTH EAST STREET","CORYDON","IA",50060,"WAYNE",6418722260,19090,NA,NA
161359,"BURGESS HEALTH CENTER","1600 DIAMOND STREET","ONAWA","IA",51040,"MONONA",7124232311,19090,805,NA
161360,"ORANGE CITY AREA HEALTH SYSTEM","1000 LINCOLN CIRCLE SE","ORANGE CITY","IA",51041,"SIOUX",7127374984,19090,864,NA
161361,"VAN DIEST MEDICAL CENTER","2350 HOSPITAL DRIVE","WEBSTER CITY","IA",50595,"HAMILTON",5158329400,19090,647,NA
161362,"CHEROKEE REGIONAL MEDICAL CENTER","300 SIOUX VALLEY DRIVE","CHEROKEE","IA",51012,"CHEROKEE",7122255101,19090,709,NA
161363,"MONTGOMERY COUNTY MEMORIAL HOSPITAL","2301 EASTERN AVENUE","RED OAK","IA",51566,"MONTGOMERY",7126237000,19090,725,NA
161364,"JEFFERSON COUNTY HEALTH CENTER","2000 S MAIN","FAIRFIELD","IA",52556,"JEFFERSON",6414724111,19090,818,NA
161365,"GREATER REGIONAL MEDICAL CENTER","1700 WEST TOWNLINE ROAD","CRESTON","IA",50801,"UNION",6417827091,19090,777,NA
161366,"SHENANDOAH MEDICAL CENTER","300 PERSHING AVENUE","SHENANDOAH","IA",51601,"PAGE",7122461230,19090,678,NA
161367,"PELLA REGIONAL HEALTH CENTER","404 JEFFERSON STREET","PELLA","IA",50219,"MARION",6416283150,19090,807,NA
161368,"FLOYD VALLEY HOSPITAL","714 LINCOLN ST NE","LE MARS","IA",51031,"PLYMOUTH",7125467871,19090,778,NA
161369,"CRAWFORD COUNTY MEMORIAL HOSPITAL","100 MEDICAL PARKWAY","DENISON","IA",51442,"CRAWFORD",7122652500,19090,767,NA
161370,"LORING HOSPITAL","211 HIGHLAND AVENUE PO BOX 217","SAC CITY","IA",50583,"SAC",7126627105,19090,NA,NA
161371,"WINNESHIEK MEDICAL CENTER","901 MONTGOMERY STREET","DECORAH","IA",52101,"WINNESHIEK",5633822911,19090,775,NA
161372,"BOONE COUNTY HOSPITAL","1015 UNION STREET","BOONE","IA",50036,"BOONE",5154323140,19090,753,NA
161373,"RINGGOLD COUNTY HOSPITAL","504 NORTH CLEVELAND STREET","MOUNT AYR","IA",50854,"RINGGOLD",6414643226,19090,773,NA
161374,"MYRTUE MEDICAL CENTER","1213 GARFIELD AVENUE","HARLAN","IA",51537,"SHELBY",7127555161,19090,777,NA
161375,"BUENA VISTA REGIONAL MEDICAL CENTER","1525 WEST 5TH STREET","STORM LAKE","IA",50588,"BUENA VISTA",7127324030,19090,NA,NA
161376,"CASS COUNTY MEMORIAL HOSPITAL","1501 EAST TENTH STREET","ATLANTIC","IA",50022,"CASS",7122433250,19090,777,NA
161377,"MERCY MEDICAL CENTER-CENTERVILLE","ONE ST JOSEPH'S DRIVE","CENTERVILLE","IA",52544,"APPANOOSE",6414374111,19090,603,NA
161378,"MERCY MEDICAL CENTER-DYERSVILLE","1111 3RD STREET SW","DYERSVILLE","IA",52040,"DUBUQUE",5638757101,19090,NA,NA
161379,"MAHASKA  HEALTH PARTNERSHIP","1229 C AVENUE EAST","OSKALOOSA","IA",52577,"MAHASKA",6416723100,19090,727,NA
161381,"SANFORD SHELDON MEDICAL CENTER","118 NORTH 7TH AVENUE","SHELDON","IA",51201,"OBRIEN",7123245041,19090,685,NA
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY","PITTSBURG","KS",66762,"CRAWFORD",6202316100,19090,675,36
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET","LEAVENWORTH","KS",66048,"LEAVENWORTH",9135963930,19090,678,38
170010,"MERCY HOSPITAL INDEPENDENCE","800 WEST MYRTLE STREET","INDEPENDENCE","KS",67301,"MONTGOMERY",6203312200,19090,658,29
170012,"SALINA REGIONAL HEALTH CENTER","400 SOUTH SANTA FE AVENUE","SALINA","KS",67401,"SALINE",7854527000,795.5,706,40
170013,"HAYS MEDICAL CENTER","2220 CANTERBURY DRIVE","HAYS","KS",67601,"ELLIS",7856235000,885,724,43
170014,"RANSOM MEMORIAL HOSPITAL","1301 S MAIN STREET","OTTAWA","KS",66067,"FRANKLIN",7852298200,19090,731,33
170016,"ST FRANCIS HEALTH CENTER INC","1700 SW 7TH STREET","TOPEKA","KS",66606,"SHAWNEE",7852958000,371,689,44
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST","EL DORADO","KS",67042,"BUTLER",3163224557,19090,735,35
170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC","1701 E 23RD AVENUE","HUTCHINSON","KS",67502,"RENO",6206652001,4729,562,37
170023,"ST CATHERINE HOSPITAL","401 EAST SPRUCE","GARDEN CITY","KS",67846,"FINNEY",6202722561,19090,695,42
170027,"PRATT REGIONAL MEDICAL CENTER","200 COMMODORE ST","PRATT","KS",67124,"PRATT",6204501160,19090,766,37
170039,"SUMNER REGIONAL MEDICAL CENTER","1323 NORTH A ST","WELLINGTON","KS",67152,"SUMNER",6203991299,19090,594,23
170040,"UNIVERSITY OF KANSAS HOSPITAL","3901 RAINBOW BLVD","KANSAS CITY","KS",66103,"WYANDOTTE",9135887332,492,761,39
170049,"OLATHE MEDICAL CENTER","20333 WEST 151ST STREET","OLATHE","KS",66061,"JOHNSON",9137914200,392,699,41
170058,"MERCY HOSPITAL-FORT SCOTT","401 WOODLAND HILLS BLVD","FORT SCOTT","KS",66701,"BOURBON",6202237057,19090,759,28
170068,"SOUTHWEST MEDICAL CENTER","315 WEST 15TH STREET","LIBERAL","KS",67901,"SEWARD",6206296291,19090,682,34
170074,"GEARY COMMUNITY HOSPITAL","1102 ST MARY'S ROAD","JUNCTION CITY","KS",66441,"GEARY",7852103301,19090,744,32
170075,"MERCY HOSPITAL","218 E PACK ST","MOUNDRIDGE","KS",67107,"MCPHERSON",6203456391,19090,874,27
170086,"STORMONT-VAIL HEALTHCARE","1500 SW 10TH ST","TOPEKA","KS",66604,"SHAWNEE",7853546121,389,722,40
170094,"COFFEY COUNTY HOSPITAL","801 NORTH 4TH STREET","BURLINGTON","KS",66839,"COFFEY",6203642121,19090,784,26
170103,"NEWTON MEDICAL CENTER","600 MEDICAL CENTER DRIVE","NEWTON","KS",67114,"HARVEY",3168046001,19090,704,34
170104,"SHAWNEE MISSION MEDICAL CENTER","9100 W 74TH STREET","SHAWNEE MISSION","KS",66204,"JOHNSON",9136762151,327,771,44
170105,"MCPHERSON HOSPITAL INC","1000 HOSPITAL DRIVE","MCPHERSON","KS",67460,"MCPHERSON",6202412250,19090,697,30
170109,"MIAMI COUNTY MEDICAL CENTER","2100 BAPTISTE DRIVE","PAOLA","KS",66071,"MIAMI",9135574385,19090,839,37
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","415 N MAIN STREET","ULYSSES","KS",67880,"GRANT",6203561266,19090,613,17
170120,"LABETTE HEALTH","1902 SOUTH US HWY 59","PARSONS","KS",67357,"LABETTE",6204214880,19090,738,31
170122,"VIA CHRISTI HOSPITALS WICHITA, INC","929 NORTH ST FRANCIS STREET","WICHITA","KS",67214,"SEDGWICK",3162681381,550,604,41
170123,"WESLEY MEDICAL CENTER","550 N HILLSIDE STREET","WICHITA","KS",67214,"SEDGWICK",3169622000,403.5,620,42
170133,"SAINT LUKE'S CUSHING HOSPITAL","711 MARSHALL STREET","LEAVENWORTH","KS",66048,"LEAVENWORTH",9136841102,19090,755,38
170137,"LAWRENCE MEMORIAL HOSPITAL","325 MAINE STREET","LAWRENCE","KS",66044,"DOUGLAS",7855056100,19090,717,34
170142,"MERCY REGIONAL HEALTH CENTER","1823 COLLEGE AVE","MANHATTAN","KS",66502,"RILEY",7857762831,3406.5,717,38
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER","1400 W 4TH ST","COFFEYVILLE","KS",67337,"MONTGOMERY",6202511200,19090,689,28
170146,"PROVIDENCE MEDICAL CENTER","8929 PARALLEL PARKWAY","KANSAS CITY","KS",66112,"WYANDOTTE",9135963930,838.5,646,40
170150,"SOUTH CENTRAL KS  MED CENTER","6401 PATTERSON PARKWAY","ARKANSAS CITY","KS",67005,"COWLEY",6204422500,19090,688,40
170166,"MORTON COUNTY HOSPITAL","445 N HILLTOP","ELKHART","KS",67950,"MORTON",6206972141,19090,562,13
170175,"WESTERN PLAINS MEDICAL COMPLEX","3001 AVENUE A","DODGE CITY","KS",67801,"FORD",6202258400,19090,537,38
170176,"OVERLAND PARK REG MED CTR","10500 QUIVIRA ROAD","OVERLAND PARK","KS",66215,"JOHNSON",9135415301,580.5,599,46
170182,"MENORAH MEDICAL CENTER","5721 WEST 119TH STREET","OVERLAND PARK","KS",66209,"JOHNSON",9134986773,529,642,44
170183,"KANSAS SURGERY & RECOVERY CENTER","2770 NORTH WEBB ROAD","WICHITA","KS",67226,"SEDGWICK",3166340090,19090,803,26
170185,"SAINT LUKE'S SOUTH HOSPITAL","12300 METCALF AVENUE","OVERLAND PARK","KS",66213,"JOHNSON",9133177904,3131.5,662,40
170186,"KANSAS HEART HOSPITAL","3601 NORTH WEBB ROAD","WICHITA","KS",67226,"SEDGWICK",3166305000,8152,814,33
170187,"SALINA SURGICAL HOSPITAL","401 SOUTH SANTA FE AVENUE","SALINA","KS",67401,"SALINE",7858270610,19090,868,25
170188,"KANSAS CITY ORTHOPAEDIC INSTITUTE","3651 COLLEGE BLVD","LEAWOOD","KS",66211,"JOHNSON",9133197633,19090,870,31
170190,"MANHATTAN SURGICAL HOSPITAL LLC","1829 COLLEGE AVENUE","MANHATTAN","KS",66502,"RILEY",7857765100,19090,929,34
170191,"GREAT BEND REGIONAL HOSPITAL","514 CLEVELAND STREET","GREAT BEND","KS",67530,"BARTON",6207928833,19090,730,40
170194,"DOCTORS HOSPITAL LLC","4901 COLLEGE BLVD","LEAWOOD","KS",66211,"JOHNSON",9135291801,19090,756,35
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC","3333 NORTH WEBB ROAD","WICHITA","KS",67226,"SEDGWICK",3164625326,19090,712,32
170197,"KANSAS MEDICAL CENTER LLC","1124 WEST 21ST STREET","ANDOVER","KS",67002,"BUTLER",3163004000,821.5,761,37
170198,"SUMMIT SURGICAL LLC","1818 EAST 23RD AVENUE","HUTCHINSON","KS",67502,"RENO",6206626000,19090,896,30
170199,"MINIMALLY INVASIVE SURGERY HOSPITAL","11217 LAKEVIEW AVENUE","LENEXA","KS",66219,"JOHNSON",9133227401,19090,866,83
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","14800 WEST ST TERESA","WICHITA","KS",67235,"SEDGWICK",3167967800,19090,797,35
170203,"PREMIER SURGICAL INSTITUTE","1619 K HIGHWAY 66, PO BOX 127","GALENA","KS",66739,"CHEROKEE",6207831732,19090,NA,31
171300,"GRISELL MEMORIAL HOSPITAL","210 SOUTH VERMONT AVENUE","RANSOM","KS",67572,"NESS",7857312231,19090,NA,NA
171301,"ELLINWOOD DISTRICT HOSPITAL","605 N MAIN STREET","ELLINWOOD","KS",67526,"BARTON",6205642548,19090,NA,NA
171302,"OSWEGO COMMUNITY HOSPITAL","800 BARKER DRIVE","OSWEGO","KS",67356,"LABETTE",6207952921,19090,NA,NA
171304,"ASHLAND HEALTH CENTER","709 OAK STREET","ASHLAND","KS",67831,"CLARK",6206352241,19090,NA,NA
171307,"RAWLINS COUNTY HEALTH CENTER","707 GRANT ST","ATWOOD","KS",67730,"RAWLINS",7856263211,19090,725,NA
171308,"MERCY  HOSPITAL COLUMBUS","220 N PENNSYLVANIA AVENUE","COLUMBUS","KS",66725,"CHEROKEE",6204292545,19090,NA,NA
171310,"CHEYENNE COUNTY HOSPITAL","210 WEST 1ST STREET","ST FRANCIS","KS",67756,"CHEYENNE",7853322104,19090,NA,NA
171312,"COMANCHE COUNTY HOSPITAL","2ND & FRISCO STREET","COLDWATER","KS",67029,"COMANCHE",6205822144,19090,905,NA
171313,"KEARNY COUNTY HOSPITAL","500 THORPE STREET","LAKIN","KS",67860,"KEARNY",6203557111,19090,NA,NA
171315,"NEMAHA VALLEY COMMUNITY HOSPITAL","1600 COMMUNITY DR","SENECA","KS",66538,"NEMAHA",7853366181,19090,NA,NA
171316,"ANDERSON COUNTY HOSPITAL","421 S MAPLE","GARNETT","KS",66032,"ANDERSON",7852044000,19090,906,NA
171317,"EDWARDS COUNTY HOSPITAL","620 WEST EIGHTH STREET","KINSLEY","KS",67547,"EDWARDS",6206593621,19090,NA,NA
171318,"SEDAN CITY HOSPITAL","300 NORTH STREET","SEDAN","KS",67361,"CHAUTAUQUA",6207253115,19090,NA,NA
171319,"HOLTON COMMUNITY HOSPITAL","1110 COLUMBINE DR","HOLTON","KS",66436,"JACKSON",7853642116,19090,836,NA
171321,"MEADE DISTRICT HOSPITAL","510 E CARTHAGE","MEADE","KS",67864,"MEADE",6208732141,19090,854,NA
171322,"HAMILTON COUNTY HOSPITAL","700 NORTH HUSER","SYRACUSE","KS",67878,"HAMILTON",6203847461,19090,NA,NA
171323,"STAFFORD COUNTY HOSPITAL","502 S BUCKEYE","STAFFORD","KS",67578,"STAFFORD",6202345221,19090,NA,NA
171324,"SATANTA DISTRICT HOSPITAL","CHEYENNE & APACHE","SATANTA","KS",67870,"HASKELL",6206492761,19090,NA,NA
171325,"GRAHAM COUNTY HOSPITAL","304 WEST PROUT STREET","HILL CITY","KS",67642,"GRAHAM",7854212121,19090,NA,NA
171327,"ELLSWORTH COUNTY MEDICAL CENTER","1604 AYLWARD AVENUE","ELLSWORTH","KS",67439,"ELLSWORTH",7854723111,19090,766,NA
171328,"OTTAWA COUNTY HEALTH CENTER","215 E 8TH STREET","MINNEAPOLIS","KS",67467,"OTTAWA",7853922122,19090,NA,NA
171330,"HOSPITAL DISTRICT #1 OF RICE COUNTY","619 SOUTH CLARK AVENUE","LYONS","KS",67554,"RICE",6202575173,19090,NA,NA
171331,"KIOWA DISTRICT HOSPITAL","1002 4TH STREET","KIOWA","KS",67070,"BARBER",6208254131,19090,NA,NA
171333,"CLARA BARTON HOSPITAL","250 W 9TH STREET","HOISINGTON","KS",67544,"BARTON",6206532114,19090,NA,NA
171334,"MEDICINE LODGE MEMORIAL HOSPITAL","710 N WALNUT STREET","MEDICINE LODGE","KS",67104,"BARBER",6208863771,19090,NA,NA
171335,"STEVENS COUNTY HOSPITAL","1006 S JACKSON","HUGOTON","KS",67951,"STEVENS",6205446178,19090,NA,NA
171336,"NESS COUNTY HOSPITAL DISTRICT #2","312 CUSTER STREET","NESS CITY","KS",67560,"NESS",7857982291,19090,NA,NA
171337,"WAMEGO HEALTH CENTER","711 GENN DRIVE","WAMEGO","KS",66547,"POTTAWATOMIE",7854587201,19090,811,NA
171338,"SABETHA COMMUNITY HOSPITAL","14TH & OREGON","SABETHA","KS",66534,"NEMAHA",7852842121,19090,788,NA
171339,"GREENWOOD COUNTY HOSPITAL","100 W 16TH STREET","EUREKA","KS",67045,"GREENWOOD",6205837451,19090,NA,NA
171340,"HERINGTON MUNICIPAL HOSPITAL","100 E HELEN STREET","HERINGTON","KS",67449,"DICKINSON",7852582207,19090,NA,NA
171341,"HIAWATHA COMMUNITY HOSPITAL","300 UTAH STREET","HIAWATHA","KS",66434,"BROWN",7857426283,19090,709,NA
171342,"RUSH COUNTY MEMORIAL HOSPITAL","801 LOCUST ST","LA CROSSE","KS",67548,"RUSH",7852222545,19090,NA,NA
171343,"STANTON COUNTY HOSPITAL","404 N CHESTNUT","JOHNSON","KS",67855,"STANTON",6204926250,19090,NA,NA
171344,"WILSON MEDICAL CENTER","REECE CAMPUS 2600 OTTAWA ROAD","NEODESHA","KS",66757,"WILSON",6203258369,19090,877,NA
171345,"PAWNEE  VALLEY COMMUNITY HOSPITAL","923 CARROLL AVENUE","LARNED","KS",67550,"PAWNEE",6202853162,19090,NA,NA
171346,"HOSPITAL DISTRICT #6 OF HARPER COUNTY","1101 E SPRING STREET","ANTHONY","KS",67003,"HARPER",6208425111,19090,NA,NA
171347,"SHERIDAN COUNTY HOSPITAL","826  18TH STREET","HOXIE","KS",67740,"SHERIDAN",7856753281,19090,NA,NA
171348,"NORTON COUNTY HOSPITAL","102 E HOLME STREET","NORTON","KS",67654,"NORTON",7858773351,19090,NA,NA
171349,"CLOUD COUNTY HEALTH CENTER","1100 HIGHLAND DRIVE","CONCORDIA","KS",66901,"CLOUD",7852431234,19090,NA,NA
171350,"RUSSELL REGIONAL HOSPITAL","200 S MAIN STREET","RUSSELL","KS",67665,"RUSSELL",7854833131,19090,NA,NA
171351,"WASHINGTON COUNTY HOSPITAL","304 E 3RD STREET","WASHINGTON","KS",66968,"WASHINGTON",7853252211,19090,NA,NA
171352,"DECATUR COUNTY HOSPITAL","810 W  COLUMBIA STREET","OBERLIN","KS",67749,"DECATUR",7854752208,19090,NA,NA
171353,"PHILLIPS COUNTY HOSPITAL","1150 STATE STREET","PHILLIPSBURG","KS",67661,"PHILLIPS",7855435226,19090,NA,NA
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS","120 WEST 8TH STREET","ONAGA","KS",66521,"POTTAWATOMIE",7858894272,19090,745,NA
171355,"TREGO COUNTY LEMKE MEMORIAL HOSPITAL","320 THIRTEENTH ST","WA KEENEY","KS",67672,"TREGO",7857432182,19090,767,NA
171356,"ST LUKE HOSPITAL & LIVING CENTER","535 SOUTH FREEBRON","MARION","KS",66861,"MARION",6203822177,19090,847,NA
171357,"HILLSBORO COMMUNITY HOSPITAL","701 S MAIN STREET","HILLSBORO","KS",67063,"MARION",6209473114,19090,NA,NA
171358,"LINDSBORG COMMUNITY HOSPITAL","605 W LINCOLN STREET","LINDSBORG","KS",67456,"MCPHERSON",7852273308,19090,NA,NA
171359,"GREELEY COUNTY HEALTH SERVICES","506 3RD STREET","TRIBUNE","KS",67879,"GREELEY",6203764221,19090,769,NA
171360,"LINCOLN COUNTY HOSPITAL","624 N SECOND","LINCOLN","KS",67455,"LINCOLN",7855244403,19090,NA,NA
171361,"REPUBLIC COUNTY HOSPITAL","2420 G STREET","BELLEVILLE","KS",66935,"REPUBLIC",7855272254,19090,696,NA
171362,"CITIZENS MEDICAL CENTER","100 E COLLEGE DRIVE","COLBY","KS",67701,"THOMAS",7854627511,19090,708,NA
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC","708 N 18TH STREET","MARYSVILLE","KS",66508,"MARSHALL",7855622311,19090,NA,NA
171364,"OSBORNE COUNTY MEMORIAL HOSPITAL","424 W NEW HAMPSHIRE STREET","OSBORNE","KS",67473,"OSBORNE",7853462121,19090,NA,NA
171365,"HANOVER HOSPITAL","205 S HANOVER STREET","HANOVER","KS",66945,"WASHINGTON",7853372214,19090,NA,NA
171366,"HARPER HOSPITAL DISTRICT NO 5","700 WEST 13TH","HARPER","KS",67058,"HARPER",6208967324,19090,NA,NA
171367,"GOVE COUNTY MEDICAL CENTER","520 WEST 5TH STREET","QUINTER","KS",67752,"GOVE",7857543341,19090,NA,NA
171368,"MINNEOLA DISTRICT HOSPITAL #2","212 MAIN","MINNEOLA","KS",67865,"CLARK",6208854264,19090,NA,NA
